symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
AAPL,2005-09-24,FY,2.9563719862227327,2.7477037887485647,1.0020091848450057,34.37513459191731,6.090716019417476,40.46585061133479,65.6689927184466,-25.203142107111816,0.29021606489124974,0.11844088722991888,0.13028497595291078,0.09582944512238892,0.2644628099173554,0.11557440914206563,0.17881060809000804,0.2045370026031982,0.7355371900826446,1.1,0.11844088722991888,0.35364903471560905,0.5471470667023841,,,,,1.547147066702384,10.618140243902438,5.558178752107926,59.92727272727273,17.05140758873929,1.2060427668600122,0.11198830621198913,0.10050232608768256,0.36494493002652556,0,0.18196827219869355,0.8974358974358975,,,-9.75,,,6.149376418763461,6.149376418763461,3.2956172810629534,34.39044520036555,20.180766743950773,18.110944513801975,18.110944513801975,0.09940617803294986,3.2956172810629534,,21.273944003253764,6.149376418763461
AAPL,2004-09-25,FY,2.6324626865671643,2.430597014925373,1.1078358208955223,46.29182268389902,6.12375415282392,52.41557683672294,87.97591362126245,-35.56033678453951,0.2728590409469743,0.03937673632081169,0.04626162580021742,0.03333735958449088,0.2793733681462141,0.03428571428571429,0.054373522458628844,0.060707635009310985,0.720626631853786,1.1748466257668713,0.03937673632081169,0.3694409937888199,0.5858944050433412,,,108.66666666666667,,1.5858944050433412,7.884761904761905,4.148862853204687,59.603960396039604,11.71004243281471,1.0284472049689442,0.04488433872970594,0.036426476185350214,0.2625781871724981,0,0.11281555743447276,0.8115631691648822,,,-5.306818181818182,,,3.480910466367218,3.480910466367218,2.1342072143109068,64.01848379449275,23.31016032622691,18.917667588094215,18.917667588094215,0.22117372519571726,2.1342072143109068,,27.42556255089552,3.480910466367218
AAPL,2003-09-27,FY,2.4976665252439543,2.340263046245227,1.4408145948239288,55.864346705332686,4.543231829295399,60.40757853462809,93.62302733940875,-33.215448804780664,0.2751731915579185,-0.00016110842597067828,0.014821975189302401,0.011116481391976801,0.2608695652173913,0.01012472487160675,0.01633909542978925,-0.00022431583669807088,0.75,-92,-0.00016110842597067828,0.38033749082905355,0.6137816717973005,,,-0.125,,1.6137816717973006,6.5336842105263155,3.898613518197574,80.33928571428571,9.278026905829597,0.9107850330154071,0.0143102347987674,0.0061895479233423,0.22609180654384756,0,0.04656033510552602,0.43252595155709345,,0.9506578947368421,-1.7621951219512195,,,1.9299673087511247,1.9299673087511247,1.3130742621002096,118.11959340371016,65.202015558848,28.20156382303114,28.20156382303114,21.20873593293428,1.3130742621002096,,23.636691331102803,1.9299673087511247
AAPL,2002-09-28,FY,3.249698431845597,2.9565741857659833,1.3582629674306392,35.91518634622083,3.968349842957236,39.883536189178066,80.3370379318676,-40.45350174268953,0.2791710205503309,0.0029606408916753742,0.015151515151515152,0.011320097526994078,0.25287356321839083,0.010320736741822802,0.015873015873015872,0.003663793103448276,0.7471264367816092,5.117647058823529,0.0029606408916753742,0.3497935852651635,0.537973137973138,0.07163908410791203,,1.5454545454545454,0.28164556962025317,1.537973137973138,10.16283185840708,4.543358946212953,91.97777777777777,9.246376811594203,0.9117180057161004,0.004476583744910778,-0.004275388969858608,0.21814543485031512,0,0.01549982584465343,-0.9550561797752809,,,-0.5114942528735632,,,1.3533317264957265,1.3533317264957265,0.9651503692093347,85.25989876923077,-65.19874611764706,62.268465393258424,62.268465393258424,0.23874299610559693,0.9651503692093347,,16.69395101851852,1.3533317264957265
AAPL,2001-09-29,FY,3.388010540184453,3.1633728590250327,1.5217391304347827,31.715457766175646,0.9726259689922481,32.68808373516789,70.8248546511628,-38.1367709159949,0.2302815588290136,-0.06414320343091554,-0.009696065634905836,-0.004661570016781652,0.28846153846153844,-0.004152134196977246,-0.006377551020408163,-0.07639351543415501,0.4807692307692308,0.1511627906976744,-0.06414320343091554,0.3489453579139678,0.5359693877551021,0.07481708756195421,,-21.5,0.583596214511041,1.535969387755102,11.508583690987125,5.153558052434457,375.27272727272725,9.50886524822695,0.8907158279355589,0.009558585552544113,-0.002428397410646342,0.2240325781396285,0,0.034495618124184224,-0.25405405405405407,,,-0.7974137931034483,,,1.5543747181857144,1.5543747181857144,1.1361456079224315,-243.72595581152,-129.6414658571915,32.93593997452973,32.93593997452973,2.3687417808651996,1.1361456079224315,,52.56601147805128,1.5543747181857144
AAPL,2000-09-30,FY,2.8075530263838595,2.5763062596999484,0.6161407139161924,43.573218088437926,2.070654976792161,45.64387306523009,72.59841842874334,-26.954545363513255,0.27132656895903795,0.06538895152198422,0.13679068019541527,0.09845922585494175,0.2802197802197802,0.11553726297221814,0.19138056975894813,0.10718685831622177,0.7197802197802198,2.0919540229885056,0.06538895152198422,0.39629575187417315,0.6564402240077916,0.06807351940095303,,24.857142857142858,2.7533333333333334,1.6564402240077916,8.376705141657922,5.027657735522904,176.27272727272728,25.50479233226837,1.1734528884315742,0.045445022306573664,0.03955807631770758,0.22155823829124954,0,0.10346987348114745,0.8704600484261501,,,-7.719626168224299,,,1.526227952697346,1.526227952697346,0.785195816325692,7.974832317720102,8.717966900873435,7.588641890711864,7.588641890711864,0.5233745395773601,0.785195816325692,,4.492245782563074,1.526227952697346
AAPL,1999-09-25,FY,2.7663008392511297,2.5222724338282765,0.856036152356359,40.52249755461363,1.644885083370888,42.16738263798452,66.78233438485805,-24.61495174687353,0.2764916856863384,0.05852624714704923,0.11020541245516792,0.09797848059993479,0.11094674556213018,0.11645030032939353,0.19362113402061856,0.09939091915836101,0.8890532544378699,1.883008356545961,0.05852624714704923,0.39856616934702577,0.6626932989690721,0.0881316098707403,,7.638297872340425,2.66,1.6626932989690721,9.00734214390602,5.4655172413793105,221.9,19.28930817610063,1.1885293547762061,0.049770531654058134,0.04683918455162614,0.2012026755839493,0,0.13009455493968047,0.9411027568922306,,,-16.97872340425532,,,3.435954694438144,3.435954694438144,1.7387028646129767,17.745762681424292,14.201336047318241,13.36491650568421,13.36491650568421,0.22325659041548604,1.7387028646129767,,11.929707142990098,3.435954694438144
AAPL,1998-09-25,FY,2.432894736842105,2.1414473684210527,0.9743421052631579,58.67278235987208,6.380546839982071,65.05332919985415,58.81555356342447,6.237775636429674,0.24894798855411546,0.04393199798013803,0.05537788251136173,0.05201144588453122,0.060790273556231005,0.0720447656796456,0.1881851400730816,0.09425785482123511,0.939209726443769,1.260536398467433,0.04393199798013803,0.617160177197482,1.6120584652862362,0.3674884437596302,,4.209677419354839,0.8123689727463312,2.6120584652862364,6.220942408376963,6.205841446453407,57.205128205128204,17.07183908045977,1.3851713686173934,0.05243186428495656,0.04864323925275325,0.15560424239406462,0,0.13044941928968187,0.927741935483871,,,-13.839285714285714,,,2.8532720930767357,2.8532720930767357,0.7886000297646861,15.162047821462783,6.5160956562336585,6.045255195912259,6.045255195912259,0.11824387643677049,0.7886000297646861,,8.28301349966534,2.8532720930767357
AAPL,1997-09-26,FY,1.8833883388338835,1.3718371837183718,0.6765676567656765,53.350515463917525,27.919656922807633,81.27017238672516,43.76422194993874,37.50595043678643,0.19319305182883773,-0.15110860048015817,-0.14757802570258438,-0.14757802570258438,0,-0.2468698322702575,-0.8708333333333333,-0.44306418219461696,1,0.9766355140186916,-0.15110860048015817,0.7165131112686038,2.5275,0.4421199442119944,0.4485294117647059,-15.070422535211268,0.19262295081967212,3.5275,6.841545893719807,8.34014598540146,13.073226544622425,14.569958847736626,1.6728088825891803,0.013315443421264367,0.009561621605695157,0.10333634016821655,0,0.026549922327354893,0.7180851063829787,0.19262295081967212,7.52,-3.547169811320755,,,1.7399127664800003,1.7399127664800003,0.2948588221686203,-1.9979859519387562,15.465891257600003,11.105826169021277,11.105826169021277,0.0774487749035671,0.2948588221686203,,-2.142401074504673,1.7399127664800003
AAPL,1996-09-27,FY,2.254118821767349,1.618072890664004,0.7748377433849226,55.53137394487949,27.256627185561197,82.78800113044069,32.567963902989284,50.22003722745141,0.09844401505135768,-0.14064883555374758,-0.1316993796399878,-0.08298586392759076,0.3698841698841699,-0.15212527964205816,-0.3965014577259475,-0.4114846771794109,0.6301158301158302,0.9363702096890817,-0.14064883555374758,0.616331096196868,1.6064139941690962,0.31559694047223147,0.35546507986219855,-23.05,0.4572687224669604,2.6064139941690962,6.572860962566845,11.207332490518331,13.391238670694865,16.44314381270903,1.8331469052945564,0.03745072956041647,0.03261604963643207,0.12591815622914593,-0.01715686274509804,0.05278145021865148,0.8709055876685935,0.4572687224669604,2.7903225806451615,-7.746268656716418,-9.79245283018868,-0.017156862745098037,1.4730238095238095,1.4730238095238095,0.3082968575205939,-3.7150526960784314,6.706820796460177,5.841007707129094,5.841007707129094,0.012766025595975146,0.3082968575205939,0.004618201718432859,-2.423061167747915,1.4730238095238095
AAPL,1995-09-29,FY,2.2468817204301077,1.24,0.3251612903225806,63.71497016814319,78.97062408581179,142.68559425395497,51.83142369575816,90.85417055819681,0.25836195986259264,0.061833303200144636,0.06092930753932381,0.03832941601880311,0.37091988130563797,0.06804686246188413,0.14615649775939332,0.17511520737327188,0.629080118694362,0.9853801169590644,0.061833303200144636,0.5344246509388542,1.1478800413650465,0.0945692883895131,0.20845839017735335,14.25,-0.31413612565445026,2.1478800413650467,5.728638011393061,7.04206008583691,4.621971830985916,15.558368495077357,1.7753169635692505,-0.017414948295018513,-0.028952351540468275,0.06907929490357344,0.13679245283018868,-0.021695895859699874,1.6625,-0.31413612565445026,-0.5206073752711496,1.509433962264151,2.376237623762376,0.1367924528301887,1.4739349254574283,1.4739349254574283,0.38653816839197247,10.084634949886793,-10.716504307649123,-17.816188411466666,-17.816188411466666,0.3133497771628823,0.38653816839197247,0.013564442690285412,5.045801199943463,1.4739349254574283
AAPL,1994-09-30,FY,2.302340424984763,1.4602662648092763,0.6189810754999858,62.81504890546569,58.0399332935471,120.8549821990128,47.016903058693934,73.83807914031885,0.25507642608111575,0.05683842891327524,0.05444550225993792,0.03375628540471455,0.3799986407774753,0.05849384450999539,0.13014638100684722,0.15551084565725584,0.6200013592225248,0.9578994933693809,0.05683842891327524,0.5505534302416144,1.224958576361106,0.11312465555589046,0.2001006208757775,13.17110937381787,1.2361539751761155,2.224958576361106,5.810709477426523,7.76316550548532,6.288773595826664,13.774168790286314,1.7328282365400869,0.05542015833578978,0.04341961992191495,0.09458758700347111,0.18238559794698528,0.08020624790232576,0.7834625743729605,1.2361539751761155,2.522227926078029,-4.618139322125236,-7.154249381158084,0.18238559794698528,2.0986484397564555,2.0986484397564555,0.5443299702113934,16.125292332531643,8.662351275216139,6.786628030203733,6.786628030203733,0.06380775375279187,0.5443299702113934,0.011310529706121057,6.207715140931519,2.0986484397564555
AAPL,1993-09-30,FY,1.7248727735368956,0.818344465648855,0.26892493638676845,63.23097655760311,108.1922993684459,171.423275926049,53.32775886831802,118.09551705773097,0.3628306380844929,0.013839789394509213,0.01751284944214617,0.010856211608374076,0.380100214745884,0.016745948872645706,0.04273588630082906,0.04156313530607635,0.6198997852541159,1.2653985507246377,0.013839789394509213,0.6081525312294543,1.5520134228187918,,,,,2.552013422818792,5.772487155365801,6.844465391866415,3.3736227266693217,12.095526914329037,1.542522334377538,-0.05049199934025588,-0.06675045364579914,0.05160590564180882,0.6420323325635104,-0.082963520120346,1.3220006044122092,,-0.8039358600583091,3.1055842327545755,4.201904761904762,0.6420323325635104,1.7758521014463866,1.7758521014463866,0.4511203081823942,41.55411891883324,-4.113140585633739,-5.43757434024019,-5.43757434024019,-0.5009557627180997,0.4511203081823942,0.015450510064178675,12.247830929924651,1.7758521014463866
AAPL,1992-09-30,FY,2.496246930901438,1.1124517713083129,0.3497720098211154,55.99774218584633,56.10102803243071,112.09877021827704,41.28517301679826,70.81359720147879,0.46740986382558386,0.11369505397586961,0.12072250052917519,0.07484653919424257,0.38001168907071886,0.12557710064635272,0.24247965621285544,0.2879351011364449,0.6199883109292811,1.0618096065533076,0.11369505397586961,0.48211283945355965,0.9309225564597239,,,,,1.9309225564597239,6.518119941133186,8.840946357460764,6.506119634545768,15.33210731285158,1.6777943509245448,0.06456141591480115,0.05032239819182418,0.03642675339495287,0.10784313725490197,0.12470189797502293,0.7794500396062012,,4.78970189701897,-4.534120061570036,-6.417574437182281,0.10784313725490194,2.933221647632463,2.933221647632463,0.9054016837693148,12.096774193120757,9.314937619092987,7.260528496131323,7.260528496131323,0.1773331362560327,0.9054016837693148,0.008915032680053715,5.68847677079449,2.933221647632463
AAPL,1991-09-30,FY,2.352805849971243,1.241722126365952,0.4963437679730507,52.48668526502663,78.84056339839856,131.3272486634252,41.914493359488056,89.41275530393713,0.5070853411108294,0.07090096373319807,0.07920682221658636,0.049106010651787976,0.3800280168100861,0.08867643691321273,0.17535518197769853,0.19648583351636284,0.619971983189914,1.117147328414934,0.07090096373319807,0.4943038699335929,0.9774721231674874,,,,,1.9774721231674874,6.954144620811287,8.708204984598153,4.629596546077118,14.082142857142857,1.8058163498969544,0.00956971087304908,-0.006662362814492599,0.044918899288336825,0.18237572627501614,0.020400076084199848,-0.6961926961926962,,0.8660834454912517,-0.5895556573522676,-0.7954264524103832,0.18237572627501614,3.3813611963714925,3.3813611963714925,0.9469076251631873,19.282927132438722,-66.67244225032941,46.41686733200867,46.41686733200867,-0.60742840276256,0.9469076251631873,0.009457885984966172,7.8374532390704665,3.3813611963714925
AAPL,1990-09-30,FY,2.340116845180136,1.1067185978578384,0.3648490749756573,50.03121401842257,53.98689411275224,104.01810813117481,51.72415227792802,52.29395585324679,0.5675913932066782,0.1280944156591825,0.1400582901554404,0.08543825561312608,0.389980732177264,0.15959270087710456,0.3282416367155101,0.3653717863190845,0.6100192678227361,1.0933988764044944,0.1280944156591825,0.5137950734281009,1.0567459220348354,,,,,2.0567459220348354,7.295445596534979,7.056664709336465,6.760900140646976,13.958814665996986,1.867930234902712,0.06850205306434383,0.05256159191450222,0.026629027163823666,0.11328700779111392,0.17341321243523317,0.7672995123975516,,7.862153344208809,-4.297369594293357,-5.653372434017595,0.11328700779111392,2.637652535843762,2.637652535843762,0.6865565070629597,8.03570370364025,5.159756204514271,3.959078419814041,3.959078419814041,1.185181927022667,0.6865565070629597,0.014097957312661221,3.6323437513847887,2.637652535843762
AAPL,1989-09-30,FY,2.562716407907964,1.375069809002569,0.4895565732156819,54.76381529144588,67.51789883268482,122.2817141241307,47.46420233463035,74.81751178950034,0.5136260408781226,0.12004163512490537,0.14085919757759274,0.08591975775927328,0.390030901518205,0.16545792485148875,0.3055798613448206,0.3431245266688305,0.6099690984817949,1.173419517578433,0.12004163512490537,0.45854440759502896,0.8468735276300734,,,,,1.8468735276300734,6.664984863773966,7.690005984440455,5.405973916701725,15.810891681627767,1.9257261562010277,0.035317849276052124,0.018678846758850353,0.030514120515855794,0.11079295154185022,0.09600681302043906,0.5288783757145673,,8.931338028169014,-2.1225941422594143,-2.6883942766295705,0.11079295154185023,3.9492298777784587,3.9492298777784587,1.1104032606766572,12.923724293866643,21.868694854325216,11.565879813553037,11.565879813553037,0.8653577260319757,1.1104032606766572,0.008572834658383302,6.312128442544536,3.9492298777784587
AAPL,1988-09-30,FY,2.1559854897218864,1.7799274486094316,0.4498186215235792,41.332596413657576,16.31592164741336,57.64851806107094,15.215971873430437,42.4325461876405,0.5109309751903709,0.1522967329894375,0.16113976909850158,0.09825595676737903,0.3902439024390244,0.19212295869356388,0.3988035892323031,0.5227091633466135,0.6097560975609756,1,0.16113976909850158,0.5182516810758886,1.0757726819541376,,,,,2.0757726819541378,8.830802603036876,23.987951807228917,22.370786516853933,19.666666666666668,1.9553314121037464,0.020208963431399506,0.010310695628265053,0.06949408853450646,0.1,0.07221812822402358,0.5102040816326531,,0.9333333333333333,-2.0416666666666665,-2.826923076923077,0.1,4.985917248255234,4.985917248255234,1.2284143944976664,12.5021875,33.339166666666664,17.009778911564624,17.009778911564624,3.2916212492760963,1.2284143944976664,0.007998600244957133,6.7355245231607626,4.985917248255234
