symbol;date;period;revenuePerShare;netIncomePerShare;operatingCashFlowPerShare;freeCashFlowPerShare;cashPerShare;bookValuePerShare;tangibleBookValuePerShare;shareholdersEquityPerShare;interestDebtPerShare;marketCap;enterpriseValue;peRatio;priceToSalesRatio;pocfratio;pfcfRatio;pbRatio;ptbRatio;evToSales;enterpriseValueOverEBITDA;evToOperatingCashFlow;evToFreeCashFlow;earningsYield;freeCashFlowYield;debtToEquity;debtToAssets;netDebtToEBITDA;currentRatio;interestCoverage;incomeQuality;dividendYield;payoutRatio;salesGeneralAndAdministrativeToRevenue;researchAndDdevelopementToRevenue;intangiblesToTotalAssets;capexToOperatingCashFlow;capexToRevenue;capexToDepreciation;stockBasedCompensationToRevenue;grahamNumber;roic;returnOnTangibleAssets;grahamNetNet;workingCapital;tangibleAssetValue;netCurrentAssetValue;investedCapital;averageReceivables;averagePayables;averageInventory;daysSalesOutstanding;daysPayablesOutstanding;daysOfInventoryOnHand;receivablesTurnover;payablesTurnover;inventoryTurnover;roe;capexPerShare
AAPL;2005-09-24;FY;0.6154276504296728;0.05897609025365108;0.11198830621198913;0.10050232608768256;0.36494493002652556;0.3298243369541266;0.32558335967745955;0.3298243369541266;0;45911244342.48801;42420244342.48801;34.39044520036555;3.2956172810629534;18.110944513801975;20.180766743950773;6.149376418763461;6.149376418763461;3.045025076626804;21.273944003253764;16.73382419822012;18.646261249445278;0.029077843981774643;0.0495521311299905;0;0.35364903471560905;-1.7507522567703109;2.9563719862227327;;1.898876404494382;;0;0;0.038331778048955566;0.008310968747294607;-0.10256410256410256;-0.01866341253319934;-1.452513966480447;0.0030148589476706625;0.6615620696059342;0.2045370026031982;0.116542994325622;0.23159711846798936;6816000000;7370000000;6215000000;0;19378500000;22037500000;2113000000;34.37513459191731;65.6689927184466;6.090716019417476;10.618140243902438;5.558178752107926;59.92727272727273;0.17881060809000804;-0.011485980124306579
AAPL;2004-09-25;FY;0.39785593184500584;0.013263466262739656;0.04488433872970594;0.036426476185350214;0.2625781871724981;0.24393244474516845;0.23927100913833604;0.24393244474516845;0.000144168111551518;17669101527.28;14700101527.279999;64.01848379449275;2.1342072143109068;18.917667588094215;23.31016032622691;3.480910466367218;3.480910466367218;1.775589023708177;27.42556255089552;15.738866731563167;19.393273782691292;0.015620488657777709;0.04289974783549095;0;0.3694409937888199;-5.539179104477612;2.6324626865671643;108.66666666666667;3.3840579710144927;;0;0;0.05906510448121754;0.012049689440993789;-0.18843683083511778;-0.02125860611184926;-1.1733333333333333;0.0039859886459717355;0.26980783792074275;0.060707635009310985;0.03470388532629196;0.1599304917478173;4375000000;4979000000;4081000000;0;19247500000;21873500000;2081000000;46.29182268389902;87.97591362126245;6.12375415282392;7.884761904761905;4.148862853204687;59.603960396039604;0.054373522458628844;-0.008457862544355722
AAPL;2003-09-27;FY;0.30734819168148525;0.0034166304536849498;0.0143102347987674;0.0061895479233423;0.22609180654384756;0.2091076870421963;0.2037104012530418;0.2091076870421963;0.015449111616662382;8150251944.856;5058251944.856;118.11959340371016;1.3130742621002096;28.20156382303114;65.202015558848;1.9299673087511247;1.9299673087511247;0.8149270089988723;23.636691331102803;17.502601885314878;40.466015558848;0.008465995955321244;0.015336949194422543;0;0.38033749082905355;-14.448598130841122;2.4976665252439543;-0.125;4.188405797101449;;0;0;0.07588206863218946;0.01599413059427733;-0.5674740484429066;-0.026421781859191237;-1.4513274336283186;0.0025777348155308524;0.1267871565344052;-0.00022431583669807088;0.010289293170295259;0.1344122227033014;3530000000;4114000000;3295000000;0.07198673928486858;19197500000;21725000000;2058500000;55.864346705332686;93.62302733940875;4.543231829295399;6.5336842105263155;3.898613518197574;80.33928571428571;0.01633909542978925;-0.008120686875425099
AAPL;2002-09-28;FY;0.28881509958738977;0.0032694150945977592;0.004476583744910778;-0.004275388969858608;0.21814543485031512;0.20597315095965885;0.19998760640185678;0.20597315095965885;0.01644767286051488;5541893420;3605893420;85.25989876923077;0.9651503692093347;62.268465393258424;-65.19874611764706;1.3533317264957265;1.3533317264957265;0.6279856182514804;16.69395101851852;40.51565640449438;-42.42227552941176;0.011728843388691512;-0.01533771827751967;0.07716727716727717;0.3497935852651635;-8.962962962962964;3.249698431845597;1.5454545454545454;1.3692307692307693;;0;0;0.07784743991640543;0.018894887265798667;-1.9550561797752808;-0.030303030303030304;-1.4745762711864407;0;0.12309250139086808;0.003663793103448276;0.010519501537465609;0.12978320458209028;3730000000;3976000000;3185000000;0.07716727716727717;19005000000;21603500000;2053000000;35.91518634622083;80.3370379318676;3.968349842957236;10.16283185840708;4.543358946212953;91.97777777777777;0.015873015873015872;-0.008751972714769386
AAPL;2001-09-29;FY;0.2770956449637518;-0.001291700750343799;0.009558585552544113;-0.002428397410646342;0.2240325781396285;0.2025386776539077;0.19861190737286255;0.2025386776539077;0.017205453994579404;6093148895.288;4100148895.288;-243.72595581152;1.1361456079224315;32.93593997452973;-129.6414658571915;1.5543747181857144;1.5543747181857144;0.7645252461845982;52.56601147805128;22.16296700155676;-87.23721053804256;-0.0041029688309985645;-0.0077135814022773015;0.08086734693877551;0.3489453579139678;-25.55128205128205;3.388010540184453;-21.5;-7.4;;0;0;0.08223009509602834;0.01262248795881083;-1.2540540540540541;-0.04325936975573373;-2.2745098039215685;0;0.07672311022587557;-0.07639351543415501;-0.004205214465937763;0.1338201977356176;3625000000;3844000000;3042000000;0.08086734693877551;18955500000;21548500000;2036000000;31.715457766175646;70.8248546511628;0.9726259689922481;11.508583690987125;5.153558052434457;375.27272727272725;-0.006377551020408163;-0.011986982963190455
AAPL;2000-09-30;FY;0.439210185318859;0.04324429483410036;0.045445022306573664;0.03955807631770758;0.22155823829124954;0.22595969323619616;0.22595969323619616;0.22595969323619616;0.017660837966598238;6268218201.728;5377218201.728;7.974832317720102;0.785195816325692;7.588641890711864;8.717966900873435;1.526227952697346;1.526227952697346;0.6735836404519604;4.492245782563074;6.5099493967651325;7.478745760400556;0.1253944860731425;0.11470564311270924;0.07304601899196493;0.39629575187417315;-0.7443609022556391;2.8075530263838595;24.857142857142858;1.0508905852417303;;0;0;0.04760115244895403;0;-0.12953995157384987;-0.013403482400100213;-1.2738095238095237;0;0.46889020131145964;0.10718685831622177;0.11553726297221814;0.1134612557527016;3494000000;;2731000000;0.07304601899196493;19199000000;21726500000;2047000000;43.573218088437926;72.59841842874334;2.070654976792161;8.376705141657922;5.027657735522904;176.27272727272728;0.19138056975894813;-0.0058869459888660795
AAPL;1999-09-25;FY;0.3825719814110183;0.03748382145875807;0.049770531654058134;0.04683918455162614;0.2012026755839493;0.19359364693508327;0.19359364693508327;0.19359364693508327;0.021642073288168136;10665203371.536;9639203371.536;17.745762681424292;1.7387028646129767;13.36491650568421;14.201336047318241;3.435954694438144;3.435954694438144;1.5714384368333876;11.929707142990098;12.079202219969924;12.83515761855659;0.056351480516910586;0.07041590993044901;0.09664948453608248;0.39856616934702577;-1.2698019801980198;2.7663008392511297;7.638297872340425;1.3277870216306156;;0;0;0.051190088033909356;0;-0.05889724310776942;-0.007662210629279426;-0.5529411764705883;0;0.4040719839192658;0.09939091915836101;0.11645030032939353;0.10538816524115881;2736000000;;2228000000;0.09664948453608248;19063000000;21554000000;2040500000;40.52249755461363;66.78233438485805;1.644885083370888;9.00734214390602;5.4655172413793105;221.9;0.19362113402061856;-0.002931347102431995
AAPL;1998-09-25;FY;0.4019325235057122;0.020905091695550423;0.05243186428495656;0.04864323925275325;0.15560424239406462;0.11108789826567571;0.11108789826567571;0.11108789826567571;0.06873648272711724;4685072776.832001;4158072776.8320007;15.162047821462783;0.7886000297646861;6.045255195912259;6.5160956562336585;2.8532720930767357;2.8532720930767357;0.6998944246477026;8.28301349966534;5.365255195912259;5.7831332083894305;0.06595415156153513;0.15346613259787623;0.5809987819732034;0.617160177197482;-1.049800796812749;2.432894736842105;4.209677419354839;2.5080906148867315;;0;0;0.05217976771587275;0;-0.07225806451612904;-0.0094260225551254;-0.5045045045045045;0;0.2285865497770448;0.09425785482123511;0.0720447656796456;0.027619753024946472;2178000000;;1051000000;0.5809987819732034;19200000000;21507500000;2069500000;58.67278235987208;58.81555356342447;6.380546839982071;6.220942408376963;6.205841446453407;57.205128205128204;0.1881851400730816;-0.003788625032203313
AAPL;1997-09-26;FY;0.5015247599253881;-0.0740140339107514;0.013315443421264367;0.009561621605695157;0.10333634016821655;0.08499219205062361;0.08499219205062361;0.08499219205062361;0.0741556875641691;2087895319.7760003;1833895319.7760003;-1.9979859519387562;0.2948588221686203;11.105826169021277;15.465891257600003;1.7399127664800003;1.7399127664800003;0.2589881824284706;-2.142401074504673;9.754762339234045;13.58440977611852;-0.500504019575135;0.06465841401209878;0.7925;0.7165131112686038;0.2967289719626168;1.8833883388338835;-15.070422535211268;-0.1799043062200957;;0;0;0.12145177234853834;0;-0.28191489361702127;-0.007484818528456433;-0.4491525423728814;0;0.37621647645091105;-0.44306418219461696;-0.2468698322702575;-0.04102643937110311;1606000000;;391000000;0.8133333333333334;19240000000;21490500000;2249000000;53.350515463917525;43.76422194993874;27.919656922807633;6.841545893719807;8.34014598540146;13.073226544622425;-0.8708333333333333;-0.00375382181556921
AAPL;1996-09-27;FY;0.7095433983960986;-0.05888207191001896;0.03745072956041647;0.03261604963643207;0.12591815622914593;0.14850404900835665;0.14850404900835665;0.14850404900835665;0.08623048521136355;3031483000;2614483000;-3.7150526960784314;0.3082968575205939;5.841007707129094;6.706820796460177;1.4730238095238095;1.4730238095238095;0.2658886402928913;-2.423061167747915;5.037539499036609;5.784254424778761;-0.2691751858743724;0.14910194119511802;0.4611273080660836;0.616331096196868;0.386468952734013;2.254118821767349;-23.05;-0.6360294117647058;0.004618201718432859;-0.01715686274509804;0;0.06142581104444218;0;-0.12909441233140656;-0.006813790297976203;-0.42948717948717946;0;0.44355956430267435;-0.4114846771794109;-0.15212527964205816;-0.00779321539985545;2512000000;;1209000000;0.5515063168124392;19470500000;21543500000;2361500000;55.53137394487949;32.567963902989284;27.256627185561197;6.572860962566845;11.207332490518331;13.391238670694865;-0.3965014577259475;-0.0048346799239844
AAPL;1995-09-29;FY;0.8026839918312283;0.030766408654532704;-0.017414948295018513;-0.028952351540468275;0.06907929490357344;0.21050318751603628;0.21050318751603628;0.21050318751603628;0.05892057506481263;4275885218.752;4283885218.752;10.084634949886793;0.38653816839197247;-17.816188411466666;-10.716504307649123;1.4739349254574283;1.4739349254574283;0.3872613649206292;5.045801199943463;-17.8495217448;-10.736554432962405;0.09916075346001749;-0.09331401092110136;0.10444674250258532;0.5344246509388542;0.009422850412249705;2.2468817204301077;14.25;-0.5660377358490566;0.013564442690285412;0.13679245283018868;0;0.055505333574398845;0;0.6625;-0.014373531007051165;-1.2519685039370079;0;0.3817323794617143;0.17511520737327188;0.06804686246188413;-0.003065756522768884;2899000000;;1894000000;0.26335746294381246;19688000000;21730500000;2918000000;63.71497016814319;51.83142369575816;78.97062408581179;5.728638011393061;7.04206008583691;4.621971830985916;0.14615649775939332;-0.011537403245449765
AAPL;1994-09-30;FY;0.6909705887660997;0.023324600400652113;0.05542015833578978;0.04341961992191495;0.09458758700347111;0.17921820199844793;0.17921820199844793;0.17921820199844793;0.047814535971461056;5001710925.12;4394422925.12;16.125292332531643;0.5443299702113934;6.786628030203733;8.662351275216139;2.0986484397564555;2.0986484397564555;0.47823957356540847;6.207715140931519;5.962622439935142;7.610602771558413;0.062014379608025486;0.11544209744311582;0.1275541780077296;0.5505534302416144;-0.8578762164552187;2.302340424984763;13.17110937381787;2.3760389195881073;0.011310529706121057;0.18238559794698528;0;0.06141239263499228;0;-0.21653742562703954;-0.01736765443997376;-0.9501601590873909;0;0.3066828024002746;0.15551084565725584;0.05849384450999539;0.00516142264586805;2532147000;;1557007000;0.2501572398954224;19513173500;21588858500;2574717000;62.81504890546569;47.016903058693934;58.0399332935471;5.810709477426523;7.76316550548532;6.288773595826664;0.13014638100684722;-0.012000538413874835
AAPL;1993-09-30;FY;0.6086048333895756;0.006607142857156481;-0.05049199934025588;-0.06675045364579914;0.05160590564180882;0.15460409105937523;0.15460409105937523;0.15460409105937523;0.06280600461906716;3598586698.3709583;3745386698.3709583;41.55411891883324;0.4511203081823942;-5.43757434024019;-4.113140585633739;1.7758521014463866;1.7758521014463866;0.4695232165439336;12.247830929924651;-5.659393620989662;-4.280931190274269;0.02406500308557326;-0.24312322401348782;0;0.6081525312294543;0.48005232177894047;1.7248727735368956;;-7.64203233256351;0.015450510064178675;0.6420323325635104;0;0;0;0.3220006044122091;-0.026714303622915884;-1.2829620710415413;0;0.15160328033531376;0.04156313530607635;0.016745948872645706;-0.05179473564840769;1823200000;;1193400000;0.40623766285037505;19413450000;21519300000;2783800000;63.23097655760311;53.32775886831802;108.1922993684459;5.772487155365801;6.844465391866415;3.3736227266693217;0.04273588630082906;-0.01625845430554326
AAPL;1992-09-30;FY;0.5177260086910018;0.03875000000136984;0.06456141591480115;0.05032239819182418;0.03642675339495287;0.1598072209709585;0.1598072209709585;0.1598072209709585;0.013479213801381477;6416129032.03125;6102029032.03125;12.096774193120757;0.9054016837693148;7.260528496131323;9.314937619092987;2.933221647632463;2.933221647632463;0.8610779696650321;5.68847677079449;6.905091130509505;8.858927166131314;0.082666666669589;0.10735444947589158;0;0.48211283945355965;-0.2928125291320966;2.496246930901438;;1.6661010558069382;0.008915032680053715;0.10784313725490197;0;0;0;-0.2205499603937988;-0.027502998659422847;-0.897329650092081;0;0.37327191267088383;0.2879351011364449;0.12557710064635272;-0.03157935049131243;2132900000;;1522100000;0.08434671299259394;19266100000;21361450000;2320550000;55.99774218584633;41.28517301679826;56.10102803243071;6.518119941133186;8.840946357460764;6.506119634545768;0.24247965621285544;-0.014239017722976964
AAPL;1991-09-30;FY;0.4691017245990057;0.023035714284930883;0.00956971087304908;-0.006662362814492599;0.044918899288336825;0.1313660310754919;0.1313660310754919;0.1313660310754919;0.011049409757071431;5973850825.629516;5518350825.629516;19.282927132438722;0.9469076251631873;46.41686733200867;-66.67244225032941;3.3813611963714925;3.3813611963714925;0.8747068896825887;7.8374532390704665;42.87762879277013;-61.58873689318656;0.05185934651579682;-0.014998700606247242;0;0.4943038699335929;-0.6469251526771765;2.352805849971243;;0.4154293092317624;0.009457885984966172;0.18237572627501614;0;0;0;-1.6961926961926963;-0.03460246005579508;-1.068003913894325;0;0.26093578341904095;0.19648583351636284;0.08867643691321273;-0.007922709351386009;1646500000;;1136700000;0.08411162053546159;19176100000;21326550000;2366350000;52.48668526502663;41.914493359488056;78.84056339839856;6.954144620811287;8.708204984598153;4.629596546077118;0.17535518197769853;-0.01623207368754168
AAPL;1990-09-30;FY;0.3950221099209967;0.033750000000266504;0.06850205306434383;0.05256159191450222;0.026629027163823666;0.1028205938100349;0.1028205938100349;0.1028205938100349;0.008712886923631655;3816155688.8587546;3564055688.8587546;8.03570370364025;0.6865565070629597;3.959078419814041;5.159756204514271;2.637652535843762;2.637652535843762;0.6412017287094766;3.6323437513847887;3.697536766115525;4.818896280230875;0.12444460832310063;0.19380760647665873;0;0.5137950734281009;-0.2569302894415002;2.340116845180136;;2.0296904611497157;0.014097957312661221;0.11328700779111392;0;0;0;-0.23270048760244838;-0.04035333909038572;-1.1065614208189443;0;0.27942689280939265;0.3653717863190845;0.15959270087710456;-0.028784151926948706;1376300000;;874400000;0.08473873375725739;19103450000;21318300000;2208250000;50.03121401842257;51.72415227792802;53.98689411275224;7.295445596534979;7.056664709336465;6.760900140646976;0.3282416367155101;-0.0159404611498416
AAPL;1989-09-30;FY;0.3678681560706868;0.031607142856943944;0.035317849276052124;0.018678846758850353;0.030514120515855794;0.10343333071048814;0.10343333071048814;0.10343333071048814;0.003954373819987701;5867370829.415456;5485870829.415456;12.923724293866643;1.1104032606766572;11.565879813553037;21.868694854325216;3.9492298777784587;3.9492298777784587;1.0382041690793822;6.312128442544536;10.81385931286311;20.446779088391562;0.07737707624067632;0.045727465980998805;0;0.45854440759502896;-0.4389598435162812;2.562716407907964;;1.1174008810572686;0.008572834658383302;0.11079295154185022;0;0;0;-0.4711216242854327;-0.045230885692657076;-1.9150641025641026;0;0.27121526754325304;0.3431245266688305;0.16545792485148875;0.0008632787916874558;1399100000;;1036200000;0.03823113683785421;19118900000;21315100000;2268200000;54.76381529144588;47.46420233463035;67.51789883268482;6.664984863773966;7.690005984440455;5.405973916701725;0.3055798613448206;-0.016639002517201767
AAPL;1988-09-30;FY;0.27983227935111354;0.027495188342040143;0.020208963431399506;0.010310695628265053;0.025570525158097334;0.06894418476766566;0.14311245532031894;0.06894418476766566;0.021652460819356612;5000875000;4943875000;12.5021875;1.2284143944976664;17.009778911564624;33.339166666666664;4.985917248255234;4.985917248255234;1.214412920658315;6.7355245231607626;16.815901360544217;32.95916666666667;0.07998600244957133;0.029994750918589247;1.0757726819541376;0.5182516810758886;-0.0776566757493188;2.1559854897218864;;0.735;0.007998600244957133;0.1;0;0.06705969049373618;0;-2.0416666666666665;-28.270833333333332;-0.5416666666666666;0;0.20652300179083224;0.5227091633466135;0.19212295869356388;0.02215081110805609;956000000;;704000000;;23132500000;23159500000;2097500000;41.332596413657576;15.215971873430437;16.31592164741336;8.830802603036876;23.987951807228917;22.370786516853933;0.3988035892323031;-0.009898267803134452
